chrom	start	end	sample	cell	class
chr20	0	64444167	RPE1-WT	RPE1WTPE20455	WC
chr20	0	64444167	RPE1-WT	RPE1WTPE20457	CW
chr20	0	64444167	RPE1-WT	RPE1WTPE20462	CW
chr20	0	64444167	RPE1-WT	RPE1WTPE20464	WW
chr20	0	64444167	RPE1-WT	RPE1WTPE20465	CC
chr20	0	64444167	RPE1-WT	RPE1WTPE20466	WC
chr20	0	64444167	RPE1-WT	RPE1WTPE20467	CC
chr20	0	64444167	RPE1-WT	RPE1WTPE20468	WW
chr20	0	64444167	RPE1-WT	RPE1WTPE20469	WW
chr20	0	64444167	RPE1-WT	RPE1WTPE20470	WC
chr20	0	64444167	RPE1-WT	RPE1WTPE20471	CW
chr20	0	64444167	RPE1-WT	RPE1WTPE20473	CW
chr20	0	64444167	RPE1-WT	RPE1WTPE20476	WW
chr20	0	64444167	RPE1-WT	RPE1WTPE20480	CC
chr20	0	64444167	RPE1-WT	RPE1WTPE20481	WW
chr20	0	64444167	RPE1-WT	RPE1WTPE20483	CW
chr20	0	64444167	RPE1-WT	RPE1WTPE20484	WC
chr20	0	64444167	RPE1-WT	RPE1WTPE20486	WW
chr20	0	64444167	RPE1-WT	RPE1WTPE20489	CW
chr20	0	64444167	RPE1-WT	RPE1WTPE20490	WC
chr20	0	64444167	RPE1-WT	RPE1WTPE20491	CW
chr20	0	64444167	RPE1-WT	RPE1WTPE20492	WC
chr20	0	64444167	RPE1-WT	RPE1WTPE20493	CW
chr20	0	64444167	RPE1-WT	RPE1WTPE20495	WW
chr20	14900000	64444167	RPE1-WT	RPE1WTPE20485	WW
chr20	25700000	30500000	RPE1-WT	RPE1WTPE20413	WC
chr20	25700000	30500000	RPE1-WT	RPE1WTPE20459	WC
chr20	25700000	30500000	RPE1-WT	RPE1WTPE20494	WC
chr20	25700000	30600000	RPE1-WT	RPE1WTPE20445	WC
chr20	25800000	30500000	RPE1-WT	RPE1WTPE20401	WC
chr20	25800000	30500000	RPE1-WT	RPE1WTPE20407	WC
chr20	25800000	30500000	RPE1-WT	RPE1WTPE20414	WC
chr20	25800000	30500000	RPE1-WT	RPE1WTPE20463	WC
chr20	25800000	30500000	RPE1-WT	RPE1WTPE20474	WC
chr20	25800000	30600000	RPE1-WT	RPE1WTPE20428	WC
chr20	25800000	31200000	RPE1-WT	RPE1WTPE20456	WC
chr20	28500000	29200000	RPE1-WT	RPE1WTPE20472	WC
chr20	28500000	64444167	RPE1-WT	RPE1WTPE20447	WC
chr20	28500000	64444167	RPE1-WT	RPE1WTPE20450	CW
chr20	28600000	29200000	RPE1-WT	RPE1WTPE20412	WW
chr20	29000000	64444167	RPE1-WT	RPE1WTPE20478	WW
chr20	29100000	64444167	RPE1-WT	RPE1WTPE20421	WW
chr20	29200000	59000000	RPE1-WT	RPE1WTPE20472	CC
chr20	29200000	64444167	RPE1-WT	RPE1WTPE20406	CC
chr20	29200000	64444167	RPE1-WT	RPE1WTPE20412	CC
chr20	29200000	64444167	RPE1-WT	RPE1WTPE20424	WW
chr20	29200000	64444167	RPE1-WT	RPE1WTPE20477	CC
chr20	30500000	33200000	RPE1-WT	RPE1WTPE20494	WW
chr20	30500000	64444167	RPE1-WT	RPE1WTPE20401	WW
chr20	30500000	64444167	RPE1-WT	RPE1WTPE20407	WW
chr20	30500000	64444167	RPE1-WT	RPE1WTPE20409	CC
chr20	30500000	64444167	RPE1-WT	RPE1WTPE20413	CC
chr20	30500000	64444167	RPE1-WT	RPE1WTPE20414	CC
chr20	30500000	64444167	RPE1-WT	RPE1WTPE20459	WW
chr20	30500000	64444167	RPE1-WT	RPE1WTPE20463	WW
chr20	30500000	64444167	RPE1-WT	RPE1WTPE20474	CC
chr20	30600000	64444167	RPE1-WT	RPE1WTPE20428	WW
chr20	30600000	64444167	RPE1-WT	RPE1WTPE20445	WW
chr20	31200000	64444167	RPE1-WT	RPE1WTPE20456	WW
chr20	33200000	64444167	RPE1-WT	RPE1WTPE20494	CW
chr20	59000000	64444167	RPE1-WT	RPE1WTPE20472	WC
chr21	0	13900000	RPE1-WT	RPE1WTPE20419	CW
chr21	0	13900000	RPE1-WT	RPE1WTPE20477	WC
chr21	0	13900000	RPE1-WT	RPE1WTPE20481	CW
chr21	0	13900000	RPE1-WT	RPE1WTPE20484	CW
chr21	0	13900000	RPE1-WT	RPE1WTPE20494	CW
chr21	0	14100000	RPE1-WT	RPE1WTPE20438	WC
chr21	0	14100000	RPE1-WT	RPE1WTPE20441	CW
chr21	0	14100000	RPE1-WT	RPE1WTPE20447	CW
chr21	0	14100000	RPE1-WT	RPE1WTPE20480	WC
chr21	0	14200000	RPE1-WT	RPE1WTPE20435	CW
chr21	0	14200000	RPE1-WT	RPE1WTPE20449	CW
chr21	0	46709983	RPE1-WT	RPE1WTPE20401	CW
chr21	0	46709983	RPE1-WT	RPE1WTPE20402	CW
chr21	0	46709983	RPE1-WT	RPE1WTPE20403	WC
chr21	0	46709983	RPE1-WT	RPE1WTPE20404	CC
chr21	0	46709983	RPE1-WT	RPE1WTPE20405	WC
chr21	0	46709983	RPE1-WT	RPE1WTPE20406	CW
chr21	0	46709983	RPE1-WT	RPE1WTPE20407	CC
chr21	0	46709983	RPE1-WT	RPE1WTPE20409	WC
chr21	0	46709983	RPE1-WT	RPE1WTPE20410	CW
chr21	0	46709983	RPE1-WT	RPE1WTPE20411	CC
chr21	0	46709983	RPE1-WT	RPE1WTPE20412	WC
chr21	0	46709983	RPE1-WT	RPE1WTPE20413	CW
chr21	0	46709983	RPE1-WT	RPE1WTPE20414	CC
chr21	0	46709983	RPE1-WT	RPE1WTPE20415	WC
chr21	0	46709983	RPE1-WT	RPE1WTPE20416	WW
chr21	0	46709983	RPE1-WT	RPE1WTPE20417	WW
chr21	0	46709983	RPE1-WT	RPE1WTPE20418	WW
chr21	0	46709983	RPE1-WT	RPE1WTPE20421	CW
chr21	0	46709983	RPE1-WT	RPE1WTPE20422	CC
chr21	0	46709983	RPE1-WT	RPE1WTPE20423	CW
chr21	0	46709983	RPE1-WT	RPE1WTPE20424	CW
chr21	0	46709983	RPE1-WT	RPE1WTPE20425	CC
chr21	0	46709983	RPE1-WT	RPE1WTPE20426	WC
chr21	0	46709983	RPE1-WT	RPE1WTPE20428	WW
chr21	0	46709983	RPE1-WT	RPE1WTPE20429	CC
chr21	0	46709983	RPE1-WT	RPE1WTPE20430	WC
chr21	0	46709983	RPE1-WT	RPE1WTPE20431	WW
chr21	0	46709983	RPE1-WT	RPE1WTPE20432	CW
chr21	0	46709983	RPE1-WT	RPE1WTPE20434	WW
chr21	0	46709983	RPE1-WT	RPE1WTPE20436	WW
chr21	0	46709983	RPE1-WT	RPE1WTPE20437	CW
chr21	0	46709983	RPE1-WT	RPE1WTPE20439	WW
chr21	0	46709983	RPE1-WT	RPE1WTPE20440	CW
chr21	0	46709983	RPE1-WT	RPE1WTPE20442	WW
chr21	0	46709983	RPE1-WT	RPE1WTPE20445	WW
chr21	0	46709983	RPE1-WT	RPE1WTPE20448	CC
chr21	0	46709983	RPE1-WT	RPE1WTPE20450	CW
chr21	0	46709983	RPE1-WT	RPE1WTPE20451	WC
chr21	0	46709983	RPE1-WT	RPE1WTPE20452	CW
chr21	0	46709983	RPE1-WT	RPE1WTPE20453	CC
chr21	0	46709983	RPE1-WT	RPE1WTPE20454	WW
chr21	0	46709983	RPE1-WT	RPE1WTPE20455	WC
chr21	0	46709983	RPE1-WT	RPE1WTPE20456	CW
chr21	0	46709983	RPE1-WT	RPE1WTPE20457	WC
chr21	0	46709983	RPE1-WT	RPE1WTPE20459	WW
chr21	0	46709983	RPE1-WT	RPE1WTPE20462	WC
chr21	0	46709983	RPE1-WT	RPE1WTPE20463	CW
chr21	0	46709983	RPE1-WT	RPE1WTPE20464	CC
chr21	0	46709983	RPE1-WT	RPE1WTPE20465	WW
chr21	0	46709983	RPE1-WT	RPE1WTPE20466	WC
chr21	0	46709983	RPE1-WT	RPE1WTPE20467	WW
chr21	0	46709983	RPE1-WT	RPE1WTPE20468	WC
chr21	0	46709983	RPE1-WT	RPE1WTPE20469	WC
chr21	0	46709983	RPE1-WT	RPE1WTPE20470	CC
chr21	0	46709983	RPE1-WT	RPE1WTPE20471	WC
chr21	0	46709983	RPE1-WT	RPE1WTPE20472	WW
chr21	0	46709983	RPE1-WT	RPE1WTPE20473	CW
chr21	0	46709983	RPE1-WT	RPE1WTPE20474	CC
chr21	0	46709983	RPE1-WT	RPE1WTPE20476	CW
chr21	0	46709983	RPE1-WT	RPE1WTPE20478	CC
chr21	0	46709983	RPE1-WT	RPE1WTPE20483	WC
chr21	0	46709983	RPE1-WT	RPE1WTPE20485	WW
chr21	0	46709983	RPE1-WT	RPE1WTPE20486	CC
chr21	0	46709983	RPE1-WT	RPE1WTPE20489	CC
chr21	0	46709983	RPE1-WT	RPE1WTPE20490	CC
chr21	0	46709983	RPE1-WT	RPE1WTPE20491	WC
chr21	0	46709983	RPE1-WT	RPE1WTPE20492	WW
chr21	0	46709983	RPE1-WT	RPE1WTPE20493	CW
chr21	0	46709983	RPE1-WT	RPE1WTPE20495	WW
chr21	13900000	46709983	RPE1-WT	RPE1WTPE20419	WW
chr21	13900000	46709983	RPE1-WT	RPE1WTPE20477	CC
chr21	13900000	46709983	RPE1-WT	RPE1WTPE20481	WW
chr21	13900000	46709983	RPE1-WT	RPE1WTPE20484	CC
chr21	13900000	46709983	RPE1-WT	RPE1WTPE20494	WW
chr21	14100000	46709983	RPE1-WT	RPE1WTPE20438	WW
chr21	14100000	46709983	RPE1-WT	RPE1WTPE20441	WW
chr21	14100000	46709983	RPE1-WT	RPE1WTPE20447	WW
chr21	14100000	46709983	RPE1-WT	RPE1WTPE20480	CC
chr21	14200000	46709983	RPE1-WT	RPE1WTPE20435	WW
chr21	14200000	46709983	RPE1-WT	RPE1WTPE20449	WW
chr22	0	21500000	RPE1-WT	RPE1WTPE20404	CW
chr22	0	21500000	RPE1-WT	RPE1WTPE20407	WC
chr22	0	21500000	RPE1-WT	RPE1WTPE20411	WC
chr22	0	21500000	RPE1-WT	RPE1WTPE20416	WC
chr22	0	21500000	RPE1-WT	RPE1WTPE20425	WC
chr22	0	21500000	RPE1-WT	RPE1WTPE20431	WC
chr22	0	21500000	RPE1-WT	RPE1WTPE20434	WC
chr22	0	21500000	RPE1-WT	RPE1WTPE20436	WC
chr22	0	21500000	RPE1-WT	RPE1WTPE20437	CW
chr22	0	21500000	RPE1-WT	RPE1WTPE20438	WC
chr22	0	21500000	RPE1-WT	RPE1WTPE20440	WC
chr22	0	21500000	RPE1-WT	RPE1WTPE20448	WC
chr22	0	21500000	RPE1-WT	RPE1WTPE20459	CW
chr22	0	21500000	RPE1-WT	RPE1WTPE20463	CW
chr22	0	21500000	RPE1-WT	RPE1WTPE20464	WC
chr22	0	21500000	RPE1-WT	RPE1WTPE20467	WC
chr22	0	21500000	RPE1-WT	RPE1WTPE20477	WC
chr22	0	21500000	RPE1-WT	RPE1WTPE20478	WC
chr22	0	21700000	RPE1-WT	RPE1WTPE20426	WC
chr22	0	50818468	RPE1-WT	RPE1WTPE20401	CC
chr22	0	50818468	RPE1-WT	RPE1WTPE20402	WC
chr22	0	50818468	RPE1-WT	RPE1WTPE20403	CW
chr22	0	50818468	RPE1-WT	RPE1WTPE20405	CW
chr22	0	50818468	RPE1-WT	RPE1WTPE20406	WW
chr22	0	50818468	RPE1-WT	RPE1WTPE20409	CW
chr22	0	50818468	RPE1-WT	RPE1WTPE20410	WC
chr22	0	50818468	RPE1-WT	RPE1WTPE20412	CW
chr22	0	50818468	RPE1-WT	RPE1WTPE20413	WC
chr22	0	50818468	RPE1-WT	RPE1WTPE20414	WW
chr22	0	50818468	RPE1-WT	RPE1WTPE20415	WW
chr22	0	50818468	RPE1-WT	RPE1WTPE20417	CW
chr22	0	50818468	RPE1-WT	RPE1WTPE20418	CW
chr22	0	50818468	RPE1-WT	RPE1WTPE20419	CW
chr22	0	50818468	RPE1-WT	RPE1WTPE20421	WC
chr22	0	50818468	RPE1-WT	RPE1WTPE20422	CW
chr22	0	50818468	RPE1-WT	RPE1WTPE20423	WC
chr22	0	50818468	RPE1-WT	RPE1WTPE20424	CW
chr22	0	50818468	RPE1-WT	RPE1WTPE20428	WC
chr22	0	50818468	RPE1-WT	RPE1WTPE20429	CC
chr22	0	50818468	RPE1-WT	RPE1WTPE20430	CW
chr22	0	50818468	RPE1-WT	RPE1WTPE20432	WW
chr22	0	50818468	RPE1-WT	RPE1WTPE20435	WW
chr22	0	50818468	RPE1-WT	RPE1WTPE20439	CW
chr22	0	50818468	RPE1-WT	RPE1WTPE20441	WW
chr22	0	50818468	RPE1-WT	RPE1WTPE20442	WC
chr22	0	50818468	RPE1-WT	RPE1WTPE20445	WC
chr22	0	50818468	RPE1-WT	RPE1WTPE20447	WW
chr22	0	50818468	RPE1-WT	RPE1WTPE20449	WC
chr22	0	50818468	RPE1-WT	RPE1WTPE20450	CW
chr22	0	50818468	RPE1-WT	RPE1WTPE20451	CW
chr22	0	50818468	RPE1-WT	RPE1WTPE20452	WW
chr22	0	50818468	RPE1-WT	RPE1WTPE20453	WW
chr22	0	50818468	RPE1-WT	RPE1WTPE20454	WC
chr22	0	50818468	RPE1-WT	RPE1WTPE20455	CW
chr22	0	50818468	RPE1-WT	RPE1WTPE20456	WW
chr22	0	50818468	RPE1-WT	RPE1WTPE20457	WC
chr22	0	50818468	RPE1-WT	RPE1WTPE20462	CW
chr22	0	50818468	RPE1-WT	RPE1WTPE20465	WC
chr22	0	50818468	RPE1-WT	RPE1WTPE20466	CW
chr22	0	50818468	RPE1-WT	RPE1WTPE20468	WC
chr22	0	50818468	RPE1-WT	RPE1WTPE20469	WC
chr22	0	50818468	RPE1-WT	RPE1WTPE20470	CW
chr22	0	50818468	RPE1-WT	RPE1WTPE20471	CW
chr22	0	50818468	RPE1-WT	RPE1WTPE20472	WW
chr22	0	50818468	RPE1-WT	RPE1WTPE20473	CC
chr22	0	50818468	RPE1-WT	RPE1WTPE20474	CW
chr22	0	50818468	RPE1-WT	RPE1WTPE20476	WC
chr22	0	50818468	RPE1-WT	RPE1WTPE20480	WW
chr22	0	50818468	RPE1-WT	RPE1WTPE20481	WC
chr22	0	50818468	RPE1-WT	RPE1WTPE20483	CC
chr22	0	50818468	RPE1-WT	RPE1WTPE20484	WW
chr22	0	50818468	RPE1-WT	RPE1WTPE20485	CW
chr22	0	50818468	RPE1-WT	RPE1WTPE20486	CW
chr22	0	50818468	RPE1-WT	RPE1WTPE20489	WC
chr22	0	50818468	RPE1-WT	RPE1WTPE20490	WC
chr22	0	50818468	RPE1-WT	RPE1WTPE20491	CW
chr22	0	50818468	RPE1-WT	RPE1WTPE20492	WC
chr22	0	50818468	RPE1-WT	RPE1WTPE20493	CW
chr22	0	50818468	RPE1-WT	RPE1WTPE20494	CC
chr22	0	50818468	RPE1-WT	RPE1WTPE20495	WW
chr22	21500000	50818468	RPE1-WT	RPE1WTPE20404	WW
chr22	21500000	50818468	RPE1-WT	RPE1WTPE20407	CC
chr22	21500000	50818468	RPE1-WT	RPE1WTPE20411	WW
chr22	21500000	50818468	RPE1-WT	RPE1WTPE20416	CC
chr22	21500000	50818468	RPE1-WT	RPE1WTPE20425	CC
chr22	21500000	50818468	RPE1-WT	RPE1WTPE20431	CC
chr22	21500000	50818468	RPE1-WT	RPE1WTPE20434	CC
chr22	21500000	50818468	RPE1-WT	RPE1WTPE20436	WW
chr22	21500000	50818468	RPE1-WT	RPE1WTPE20437	CC
chr22	21500000	50818468	RPE1-WT	RPE1WTPE20438	WW
chr22	21500000	50818468	RPE1-WT	RPE1WTPE20440	CC
chr22	21500000	50818468	RPE1-WT	RPE1WTPE20448	WW
chr22	21500000	50818468	RPE1-WT	RPE1WTPE20459	WW
chr22	21500000	50818468	RPE1-WT	RPE1WTPE20463	CC
chr22	21500000	50818468	RPE1-WT	RPE1WTPE20464	WW
chr22	21500000	50818468	RPE1-WT	RPE1WTPE20467	WW
chr22	21500000	50818468	RPE1-WT	RPE1WTPE20477	WW
chr22	21500000	50818468	RPE1-WT	RPE1WTPE20478	CC
chr22	21700000	50818468	RPE1-WT	RPE1WTPE20426	CC
chr3	0	8200000	RPE1-WT	RPE1WTPE20456	CC
chr3	0	13400000	RPE1-WT	RPE1WTPE20451	CW
chr3	0	17700000	RPE1-WT	RPE1WTPE20468	WC
chr3	0	20500000	RPE1-WT	RPE1WTPE20426	CC
chr3	0	30000000	RPE1-WT	RPE1WTPE20405	WW
chr3	0	66200000	RPE1-WT	RPE1WTPE20423	WW
chr3	0	85500000	RPE1-WT	RPE1WTPE20438	CW
chr3	0	93700000	RPE1-WT	RPE1WTPE20484	WC
chr3	0	94700000	RPE1-WT	RPE1WTPE20464	CC
chr3	0	110100000	RPE1-WT	RPE1WTPE20440	WW
chr3	0	110700000	RPE1-WT	RPE1WTPE20412	WC
chr3	0	127100000	RPE1-WT	RPE1WTPE20455	CC
chr3	0	131200000	RPE1-WT	RPE1WTPE20486	WW
chr3	0	139400000	RPE1-WT	RPE1WTPE20476	CW
chr3	0	149000000	RPE1-WT	RPE1WTPE20448	WW
chr3	0	178200000	RPE1-WT	RPE1WTPE20457	CC
chr3	0	188700000	RPE1-WT	RPE1WTPE20465	CW
chr3	0	193500000	RPE1-WT	RPE1WTPE20418	CW
chr3	0	198295559	RPE1-WT	RPE1WTPE20401	CC
chr3	0	198295559	RPE1-WT	RPE1WTPE20402	WW
chr3	0	198295559	RPE1-WT	RPE1WTPE20403	CC
chr3	0	198295559	RPE1-WT	RPE1WTPE20404	CC
chr3	0	198295559	RPE1-WT	RPE1WTPE20406	CW
chr3	0	198295559	RPE1-WT	RPE1WTPE20407	WW
chr3	0	198295559	RPE1-WT	RPE1WTPE20409	CW
chr3	0	198295559	RPE1-WT	RPE1WTPE20410	CC
chr3	0	198295559	RPE1-WT	RPE1WTPE20411	CC
chr3	0	198295559	RPE1-WT	RPE1WTPE20413	WW
chr3	0	198295559	RPE1-WT	RPE1WTPE20414	CC
chr3	0	198295559	RPE1-WT	RPE1WTPE20415	WW
chr3	0	198295559	RPE1-WT	RPE1WTPE20416	CC
chr3	0	198295559	RPE1-WT	RPE1WTPE20417	WW
chr3	0	198295559	RPE1-WT	RPE1WTPE20419	WC
chr3	0	198295559	RPE1-WT	RPE1WTPE20421	WC
chr3	0	198295559	RPE1-WT	RPE1WTPE20422	CC
chr3	0	198295559	RPE1-WT	RPE1WTPE20424	CW
chr3	0	198295559	RPE1-WT	RPE1WTPE20425	WW
chr3	0	198295559	RPE1-WT	RPE1WTPE20428	WC
chr3	0	198295559	RPE1-WT	RPE1WTPE20429	CC
chr3	0	198295559	RPE1-WT	RPE1WTPE20430	CC
chr3	0	198295559	RPE1-WT	RPE1WTPE20431	CW
chr3	0	198295559	RPE1-WT	RPE1WTPE20432	CW
chr3	0	198295559	RPE1-WT	RPE1WTPE20434	CW
chr3	0	198295559	RPE1-WT	RPE1WTPE20435	CC
chr3	0	198295559	RPE1-WT	RPE1WTPE20436	WC
chr3	0	198295559	RPE1-WT	RPE1WTPE20437	WC
chr3	0	198295559	RPE1-WT	RPE1WTPE20439	CC
chr3	0	198295559	RPE1-WT	RPE1WTPE20441	CW
chr3	0	198295559	RPE1-WT	RPE1WTPE20442	CW
chr3	0	198295559	RPE1-WT	RPE1WTPE20445	CW
chr3	0	198295559	RPE1-WT	RPE1WTPE20447	CW
chr3	0	198295559	RPE1-WT	RPE1WTPE20449	WW
chr3	0	198295559	RPE1-WT	RPE1WTPE20450	CW
chr3	0	198295559	RPE1-WT	RPE1WTPE20452	WW
chr3	0	198295559	RPE1-WT	RPE1WTPE20453	CC
chr3	0	198295559	RPE1-WT	RPE1WTPE20454	CC
chr3	0	198295559	RPE1-WT	RPE1WTPE20459	WW
chr3	0	198295559	RPE1-WT	RPE1WTPE20462	CC
chr3	0	198295559	RPE1-WT	RPE1WTPE20463	CW
chr3	0	198295559	RPE1-WT	RPE1WTPE20466	WC
chr3	0	198295559	RPE1-WT	RPE1WTPE20467	CC
chr3	0	198295559	RPE1-WT	RPE1WTPE20469	CW
chr3	0	198295559	RPE1-WT	RPE1WTPE20470	CW
chr3	0	198295559	RPE1-WT	RPE1WTPE20471	CC
chr3	0	198295559	RPE1-WT	RPE1WTPE20472	CC
chr3	0	198295559	RPE1-WT	RPE1WTPE20473	WC
chr3	0	198295559	RPE1-WT	RPE1WTPE20474	CW
chr3	0	198295559	RPE1-WT	RPE1WTPE20477	CC
chr3	0	198295559	RPE1-WT	RPE1WTPE20478	CC
chr3	0	198295559	RPE1-WT	RPE1WTPE20480	CC
chr3	0	198295559	RPE1-WT	RPE1WTPE20481	CC
chr3	0	198295559	RPE1-WT	RPE1WTPE20483	CC
chr3	0	198295559	RPE1-WT	RPE1WTPE20485	WW
chr3	0	198295559	RPE1-WT	RPE1WTPE20489	CW
chr3	0	198295559	RPE1-WT	RPE1WTPE20490	WW
chr3	0	198295559	RPE1-WT	RPE1WTPE20491	CC
chr3	0	198295559	RPE1-WT	RPE1WTPE20492	CC
chr3	0	198295559	RPE1-WT	RPE1WTPE20493	CC
chr3	0	198295559	RPE1-WT	RPE1WTPE20494	CW
chr3	0	198295559	RPE1-WT	RPE1WTPE20495	WC
chr3	8200000	86400000	RPE1-WT	RPE1WTPE20456	WC
chr3	13400000	198295559	RPE1-WT	RPE1WTPE20451	WW
chr3	17700000	72600000	RPE1-WT	RPE1WTPE20468	CC
chr3	20500000	198295559	RPE1-WT	RPE1WTPE20426	WC
chr3	30000000	198295559	RPE1-WT	RPE1WTPE20405	WC
chr3	66200000	198295559	RPE1-WT	RPE1WTPE20423	CW
chr3	72600000	198295559	RPE1-WT	RPE1WTPE20468	CW
chr3	85500000	198295559	RPE1-WT	RPE1WTPE20438	CC
chr3	86400000	140700000	RPE1-WT	RPE1WTPE20456	WW
chr3	93700000	198295559	RPE1-WT	RPE1WTPE20484	CC
chr3	94700000	198295559	RPE1-WT	RPE1WTPE20464	WC
chr3	110100000	166500000	RPE1-WT	RPE1WTPE20440	WC
chr3	110700000	198295559	RPE1-WT	RPE1WTPE20412	WW
chr3	127100000	198295559	RPE1-WT	RPE1WTPE20455	CW
chr3	131200000	198295559	RPE1-WT	RPE1WTPE20486	CW
chr3	139400000	198295559	RPE1-WT	RPE1WTPE20476	CC
chr3	140700000	198295559	RPE1-WT	RPE1WTPE20456	CW
chr3	149000000	198295559	RPE1-WT	RPE1WTPE20448	CW
chr3	166500000	198295559	RPE1-WT	RPE1WTPE20440	WW
chr3	178200000	198295559	RPE1-WT	RPE1WTPE20457	WC
chr3	188700000	198295559	RPE1-WT	RPE1WTPE20465	WW
chr3	193500000	198295559	RPE1-WT	RPE1WTPE20418	WW
chr4	0	7900000	RPE1-WT	RPE1WTPE20463	CC
chr4	0	28100000	RPE1-WT	RPE1WTPE20415	CC
chr4	0	40000000	RPE1-WT	RPE1WTPE20424	WC
chr4	0	41400000	RPE1-WT	RPE1WTPE20411	CC
chr4	0	43400000	RPE1-WT	RPE1WTPE20466	WW
chr4	0	46500000	RPE1-WT	RPE1WTPE20419	WW
chr4	0	51800000	RPE1-WT	RPE1WTPE20431	WC
chr4	0	52800000	RPE1-WT	RPE1WTPE20450	WC
chr4	0	86900000	RPE1-WT	RPE1WTPE20447	WC
chr4	0	87200000	RPE1-WT	RPE1WTPE20453	WW
chr4	0	94800000	RPE1-WT	RPE1WTPE20407	CC
chr4	0	111600000	RPE1-WT	RPE1WTPE20452	WC
chr4	0	125400000	RPE1-WT	RPE1WTPE20440	WW
chr4	0	127100000	RPE1-WT	RPE1WTPE20486	WW
chr4	0	150600000	RPE1-WT	RPE1WTPE20432	CW
chr4	0	165000000	RPE1-WT	RPE1WTPE20406	WC
chr4	0	169400000	RPE1-WT	RPE1WTPE20404	CW
chr4	0	190214555	RPE1-WT	RPE1WTPE20401	WW
chr4	0	190214555	RPE1-WT	RPE1WTPE20402	CW
chr4	0	190214555	RPE1-WT	RPE1WTPE20403	CW
chr4	0	190214555	RPE1-WT	RPE1WTPE20405	WW
chr4	0	190214555	RPE1-WT	RPE1WTPE20409	CC
chr4	0	190214555	RPE1-WT	RPE1WTPE20410	CC
chr4	0	190214555	RPE1-WT	RPE1WTPE20412	CC
chr4	0	190214555	RPE1-WT	RPE1WTPE20413	WW
chr4	0	190214555	RPE1-WT	RPE1WTPE20414	CC
chr4	0	190214555	RPE1-WT	RPE1WTPE20416	WC
chr4	0	190214555	RPE1-WT	RPE1WTPE20417	CC
chr4	0	190214555	RPE1-WT	RPE1WTPE20418	CW
chr4	0	190214555	RPE1-WT	RPE1WTPE20421	CC
chr4	0	190214555	RPE1-WT	RPE1WTPE20422	WC
chr4	0	190214555	RPE1-WT	RPE1WTPE20423	CW
chr4	0	190214555	RPE1-WT	RPE1WTPE20425	CC
chr4	0	190214555	RPE1-WT	RPE1WTPE20426	CW
chr4	0	190214555	RPE1-WT	RPE1WTPE20428	WC
chr4	0	190214555	RPE1-WT	RPE1WTPE20429	WC
chr4	0	190214555	RPE1-WT	RPE1WTPE20430	WW
chr4	0	190214555	RPE1-WT	RPE1WTPE20434	CW
chr4	0	190214555	RPE1-WT	RPE1WTPE20435	CW
chr4	0	190214555	RPE1-WT	RPE1WTPE20436	WW
chr4	0	190214555	RPE1-WT	RPE1WTPE20437	CW
chr4	0	190214555	RPE1-WT	RPE1WTPE20438	WC
chr4	0	190214555	RPE1-WT	RPE1WTPE20439	CW
chr4	0	190214555	RPE1-WT	RPE1WTPE20441	CW
chr4	0	190214555	RPE1-WT	RPE1WTPE20442	CW
chr4	0	190214555	RPE1-WT	RPE1WTPE20445	WC
chr4	0	190214555	RPE1-WT	RPE1WTPE20448	WW
chr4	0	190214555	RPE1-WT	RPE1WTPE20449	CW
chr4	0	190214555	RPE1-WT	RPE1WTPE20451	WC
chr4	0	190214555	RPE1-WT	RPE1WTPE20454	CW
chr4	0	190214555	RPE1-WT	RPE1WTPE20455	WW
chr4	0	190214555	RPE1-WT	RPE1WTPE20456	CC
chr4	0	190214555	RPE1-WT	RPE1WTPE20457	CW
chr4	0	190214555	RPE1-WT	RPE1WTPE20459	CW
chr4	0	190214555	RPE1-WT	RPE1WTPE20462	CW
chr4	0	190214555	RPE1-WT	RPE1WTPE20464	WW
chr4	0	190214555	RPE1-WT	RPE1WTPE20465	CW
chr4	0	190214555	RPE1-WT	RPE1WTPE20467	WW
chr4	0	190214555	RPE1-WT	RPE1WTPE20468	CC
chr4	0	190214555	RPE1-WT	RPE1WTPE20469	WW
chr4	0	190214555	RPE1-WT	RPE1WTPE20470	WC
chr4	0	190214555	RPE1-WT	RPE1WTPE20471	CC
chr4	0	190214555	RPE1-WT	RPE1WTPE20472	WW
chr4	0	190214555	RPE1-WT	RPE1WTPE20473	WW
chr4	0	190214555	RPE1-WT	RPE1WTPE20474	WW
chr4	0	190214555	RPE1-WT	RPE1WTPE20476	CW
chr4	0	190214555	RPE1-WT	RPE1WTPE20477	WC
chr4	0	190214555	RPE1-WT	RPE1WTPE20478	WW
chr4	0	190214555	RPE1-WT	RPE1WTPE20480	WC
chr4	0	190214555	RPE1-WT	RPE1WTPE20481	CW
chr4	0	190214555	RPE1-WT	RPE1WTPE20483	WC
chr4	0	190214555	RPE1-WT	RPE1WTPE20484	WW
chr4	0	190214555	RPE1-WT	RPE1WTPE20485	CC
chr4	0	190214555	RPE1-WT	RPE1WTPE20489	CW
chr4	0	190214555	RPE1-WT	RPE1WTPE20490	CC
chr4	0	190214555	RPE1-WT	RPE1WTPE20491	WC
chr4	0	190214555	RPE1-WT	RPE1WTPE20492	WC
chr4	0	190214555	RPE1-WT	RPE1WTPE20493	CW
